Rack_Number,Date_E,Month_E,Year_E,Time_E,Device_E,State_E
Rack 12,12/1/2021,2021-12,2021,6:20:17,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,6:20:17,Cooling,1
Rack 12,12/1/2021,2021-12,2021,6:23:01,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,6:42:06,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,6:50:42,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,6:56:48,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,6:56:48,Cooling,1
Rack 12,12/1/2021,2021-12,2021,6:59:30,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,7:16:44,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,7:16:44,Cooling,1
Rack 12,12/1/2021,2021-12,2021,7:19:17,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,7:42:17,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,7:42:17,Cooling,1
Rack 12,12/1/2021,2021-12,2021,7:45:05,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,8:03:55,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,8:04:15,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,8:06:28,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,8:06:48,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,8:08:55,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,8:08:55,Cooling,1
Rack 12,12/1/2021,2021-12,2021,8:10:28,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,8:10:49,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,8:11:46,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,8:14:29,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,8:14:49,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,8:18:29,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,8:18:49,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,8:22:06,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,8:22:29,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,8:22:48,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,8:30:42,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,8:38:24,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,8:38:24,Cooling,1
Rack 12,12/1/2021,2021-12,2021,8:41:25,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,8:59:27,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,8:59:27,Cooling,1
Rack 12,12/1/2021,2021-12,2021,9:02:30,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,9:18:35,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:18:46,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,9:18:46,Cooling,1
Rack 12,12/1/2021,2021-12,2021,9:18:55,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:21:36,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,9:22:21,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:22:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:26:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:26:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:30:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:30:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:34:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:34:41,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:38:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:38:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:42:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:42:41,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:46:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:46:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:50:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:50:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:54:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:54:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,9:55:24,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,9:55:24,Cooling,1
Rack 12,12/1/2021,2021-12,2021,9:58:07,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,9:58:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,9:58:41,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:02:06,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,10:02:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,10:02:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:06:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,10:06:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:10:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,10:10:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:10:42,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,10:14:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,10:14:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:18:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,10:18:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:22:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,10:22:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:25:54,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,10:25:54,Cooling,1
Rack 12,12/1/2021,2021-12,2021,10:26:22,pH Pump,1
Rack 12,12/1/2021,2021-12,2021,10:26:42,pH Pump,0
Rack 12,12/1/2021,2021-12,2021,10:28:34,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,10:43:51,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,10:43:51,Cooling,1
Rack 12,12/1/2021,2021-12,2021,10:54:15,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,10:57:15,Heating,1
Rack 12,12/1/2021,2021-12,2021,11:04:15,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,11:11:55,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,11:14:31,Cooling,1
Rack 12,12/1/2021,2021-12,2021,11:21:56,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,11:25:15,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,11:42:06,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,11:46:52,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,11:46:52,Cooling,1
Rack 12,12/1/2021,2021-12,2021,11:49:30,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,11:50:42,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,12:10:02,Conductivity Pump,1
Rack 12,12/1/2021,2021-12,2021,12:10:12,Conductivity Pump,0
Rack 12,12/1/2021,2021-12,2021,12:14:45,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,12:14:45,Cooling,1
Rack 12,12/1/2021,2021-12,2021,12:17:37,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,12:40:39,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,12:40:39,Cooling,1
Rack 12,12/1/2021,2021-12,2021,12:43:37,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,13:02:40,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,13:02:40,Cooling,1
Rack 12,12/1/2021,2021-12,2021,13:05:24,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,13:22:06,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,13:30:42,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,13:35:54,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,13:35:54,Cooling,1
Rack 12,12/1/2021,2021-12,2021,13:38:52,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,13:58:01,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,13:58:01,Cooling,1
Rack 12,12/1/2021,2021-12,2021,14:01:01,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,14:18:09,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,14:18:09,Cooling,1
Rack 12,12/1/2021,2021-12,2021,14:21:03,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,14:58:02,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,14:58:02,Cooling,1
Rack 12,12/1/2021,2021-12,2021,15:00:44,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,15:02:07,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,15:10:42,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,15:33:04,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,15:33:04,Cooling,1
Rack 12,12/1/2021,2021-12,2021,15:35:40,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,15:58:53,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,15:58:53,Cooling,1
Rack 12,12/1/2021,2021-12,2021,16:01:34,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,16:25:36,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,16:25:36,Cooling,1
Rack 12,12/1/2021,2021-12,2021,16:28:18,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,16:42:07,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,16:50:43,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,17:04:40,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,17:04:40,Cooling,1
Rack 12,12/1/2021,2021-12,2021,17:07:22,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,17:27:16,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,17:27:16,Cooling,1
Rack 12,12/1/2021,2021-12,2021,17:29:54,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,17:57:45,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,17:57:45,Cooling,1
Rack 12,12/1/2021,2021-12,2021,18:00:30,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,18:22:07,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,18:30:43,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,18:36:17,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,18:36:17,Cooling,1
Rack 12,12/1/2021,2021-12,2021,18:39:03,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,19:04:16,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,19:04:16,Cooling,1
Rack 12,12/1/2021,2021-12,2021,19:07:04,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,19:28:05,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,19:28:05,Cooling,1
Rack 12,12/1/2021,2021-12,2021,19:30:49,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,19:55:44,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,19:55:44,Cooling,1
Rack 12,12/1/2021,2021-12,2021,19:58:36,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,20:02:07,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,20:10:43,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,20:26:49,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,20:26:49,Cooling,1
Rack 12,12/1/2021,2021-12,2021,20:29:43,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,20:45:51,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,20:45:51,Cooling,1
Rack 12,12/1/2021,2021-12,2021,20:48:59,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,21:07:59,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,21:07:59,Cooling,1
Rack 12,12/1/2021,2021-12,2021,21:11:21,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,21:25:42,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,21:25:42,Cooling,1
Rack 12,12/1/2021,2021-12,2021,21:29:08,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,21:42:07,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,21:50:43,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,21:55:46,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,21:55:46,Cooling,1
Rack 12,12/1/2021,2021-12,2021,21:59:16,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,22:10:45,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,22:10:45,Cooling,1
Rack 12,12/1/2021,2021-12,2021,22:14:04,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,22:29:48,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,22:29:48,Cooling,1
Rack 12,12/1/2021,2021-12,2021,22:33:08,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,22:46:16,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,22:46:16,Cooling,1
Rack 12,12/1/2021,2021-12,2021,22:49:28,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,23:04:29,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,23:04:29,Cooling,1
Rack 12,12/1/2021,2021-12,2021,23:07:46,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,23:22:08,Effulent Coil,1
Rack 12,12/1/2021,2021-12,2021,23:24:06,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,23:24:06,Cooling,1
Rack 12,12/1/2021,2021-12,2021,23:27:19,Heat Ex Comp,0
Rack 12,12/1/2021,2021-12,2021,23:29:09,Conductivity Pump,1
Rack 12,12/1/2021,2021-12,2021,23:29:19,Conductivity Pump,0
Rack 12,12/1/2021,2021-12,2021,23:30:43,Effulent Coil,0
Rack 12,12/1/2021,2021-12,2021,23:31:19,Conductivity Pump,1
Rack 12,12/1/2021,2021-12,2021,23:31:29,Conductivity Pump,0
Rack 12,12/1/2021,2021-12,2021,23:45:28,Heat Ex Comp,1
Rack 12,12/1/2021,2021-12,2021,23:45:28,Cooling,1
Rack 12,12/1/2021,2021-12,2021,23:48:56,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,14:29:58,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,14:30:19,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,14:33:06,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,14:33:38,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,14:33:58,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,14:37:38,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,14:37:57,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,14:45:03,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,14:45:03,Cooling,1
Rack 12,11/28/2021,2021-11,2021,14:48:47,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,14:59:27,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,14:59:27,Cooling,1
Rack 12,11/28/2021,2021-11,2021,15:02:44,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,15:16:04,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,15:16:04,Cooling,1
Rack 12,11/28/2021,2021-11,2021,15:19:32,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,15:21:55,Effulent Coil,1
Rack 12,11/28/2021,2021-11,2021,15:30:13,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,15:30:13,Cooling,1
Rack 12,11/28/2021,2021-11,2021,15:30:30,Effulent Coil,0
Rack 12,11/28/2021,2021-11,2021,15:33:36,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,15:44:18,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,15:44:18,Cooling,1
Rack 12,11/28/2021,2021-11,2021,15:47:36,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,15:58:18,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,15:58:18,Cooling,1
Rack 12,11/28/2021,2021-11,2021,16:01:48,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,16:13:44,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,16:13:44,Cooling,1
Rack 12,11/28/2021,2021-11,2021,16:17:04,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,16:27:32,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,16:27:32,Cooling,1
Rack 12,11/28/2021,2021-11,2021,16:31:00,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,16:41:48,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,16:41:48,Cooling,1
Rack 12,11/28/2021,2021-11,2021,16:45:11,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,16:56:43,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,16:56:43,Cooling,1
Rack 12,11/28/2021,2021-11,2021,17:00:09,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,17:01:55,Effulent Coil,1
Rack 12,11/28/2021,2021-11,2021,17:10:31,Effulent Coil,0
Rack 12,11/28/2021,2021-11,2021,17:10:57,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,17:10:57,Cooling,1
Rack 12,11/28/2021,2021-11,2021,17:14:18,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,17:24:18,Cooling,1
Rack 12,11/28/2021,2021-11,2021,17:24:18,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,17:27:34,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,17:38:31,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,17:38:31,Cooling,1
Rack 12,11/28/2021,2021-11,2021,17:42:02,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,17:53:46,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,17:53:46,Cooling,1
Rack 12,11/28/2021,2021-11,2021,17:57:08,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,18:07:51,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,18:07:51,Cooling,1
Rack 12,11/28/2021,2021-11,2021,18:11:20,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,18:23:22,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,18:23:22,Cooling,1
Rack 12,11/28/2021,2021-11,2021,18:26:42,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,18:37:39,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,18:37:39,Cooling,1
Rack 12,11/28/2021,2021-11,2021,18:41:01,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,18:41:55,Effulent Coil,1
Rack 12,11/28/2021,2021-11,2021,18:50:31,Effulent Coil,0
Rack 12,11/28/2021,2021-11,2021,18:52:56,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,18:52:56,Cooling,1
Rack 12,11/28/2021,2021-11,2021,18:56:15,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,19:07:44,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,19:07:44,Cooling,1
Rack 12,11/28/2021,2021-11,2021,19:11:10,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,19:22:11,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,19:22:11,Cooling,1
Rack 12,11/28/2021,2021-11,2021,19:25:36,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,19:26:03,Conductivity Pump,1
Rack 12,11/28/2021,2021-11,2021,19:26:13,Conductivity Pump,0
Rack 12,11/28/2021,2021-11,2021,19:28:13,Conductivity Pump,1
Rack 12,11/28/2021,2021-11,2021,19:28:20,Conductivity Pump,0
Rack 12,11/28/2021,2021-11,2021,19:33:23,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,19:33:43,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,19:37:23,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,19:37:29,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,19:37:29,Cooling,1
Rack 12,11/28/2021,2021-11,2021,19:37:43,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,19:40:48,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,19:41:23,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,19:41:43,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,19:45:23,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,19:45:43,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,19:49:23,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,19:49:43,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,19:52:15,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,19:52:15,Cooling,1
Rack 12,11/28/2021,2021-11,2021,19:53:23,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,19:53:43,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,19:55:29,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,19:57:23,pH Pump,1
Rack 12,11/28/2021,2021-11,2021,19:57:43,pH Pump,0
Rack 12,11/28/2021,2021-11,2021,20:07:59,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,20:07:59,Cooling,1
Rack 12,11/28/2021,2021-11,2021,20:11:14,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,20:21:27,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,20:21:27,Cooling,1
Rack 12,11/28/2021,2021-11,2021,20:21:55,Effulent Coil,1
Rack 12,11/28/2021,2021-11,2021,20:24:36,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,20:30:31,Effulent Coil,0
Rack 12,11/28/2021,2021-11,2021,20:36:51,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,20:36:51,Cooling,1
Rack 12,11/28/2021,2021-11,2021,20:40:07,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,20:50:12,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,20:50:12,Cooling,1
Rack 12,11/28/2021,2021-11,2021,20:53:25,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,21:06:23,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,21:06:23,Cooling,1
Rack 12,11/28/2021,2021-11,2021,21:09:36,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,21:20:09,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,21:20:09,Cooling,1
Rack 12,11/28/2021,2021-11,2021,21:23:27,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,21:35:46,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,21:35:46,Cooling,1
Rack 12,11/28/2021,2021-11,2021,21:38:56,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,21:50:21,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,21:50:21,Cooling,1
Rack 12,11/28/2021,2021-11,2021,21:53:38,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,22:01:55,Effulent Coil,1
Rack 12,11/28/2021,2021-11,2021,22:04:49,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,22:04:49,Cooling,1
Rack 12,11/28/2021,2021-11,2021,22:07:57,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,22:10:31,Effulent Coil,0
Rack 12,11/28/2021,2021-11,2021,22:19:59,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,22:19:59,Cooling,1
Rack 12,11/28/2021,2021-11,2021,22:23:18,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,22:35:10,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,22:35:10,Cooling,1
Rack 12,11/28/2021,2021-11,2021,22:38:24,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,22:50:42,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,22:50:42,Cooling,1
Rack 12,11/28/2021,2021-11,2021,22:54:04,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,23:04:49,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,23:04:49,Cooling,1
Rack 12,11/28/2021,2021-11,2021,23:08:01,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,23:19:10,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,23:19:10,Cooling,1
Rack 12,11/28/2021,2021-11,2021,23:22:20,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,23:33:27,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,23:33:27,Cooling,1
Rack 12,11/28/2021,2021-11,2021,23:36:39,Heat Ex Comp,0
Rack 12,11/28/2021,2021-11,2021,23:41:55,Effulent Coil,1
Rack 12,11/28/2021,2021-11,2021,23:49:26,Heat Ex Comp,1
Rack 12,11/28/2021,2021-11,2021,23:49:26,Cooling,1
Rack 12,11/28/2021,2021-11,2021,23:50:31,Effulent Coil,0
Rack 12,11/28/2021,2021-11,2021,23:52:30,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,0:03:06,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,0:03:06,Cooling,1
Rack 12,11/29/2021,2021-11,2021,0:06:21,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,0:17:23,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,0:17:23,Cooling,1
Rack 12,11/29/2021,2021-11,2021,0:20:29,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,0:32:18,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,0:32:18,Cooling,1
Rack 12,11/29/2021,2021-11,2021,0:35:35,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,0:47:00,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,0:47:00,Cooling,1
Rack 12,11/29/2021,2021-11,2021,0:50:13,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,1:00:04,Cooling,1
Rack 12,11/29/2021,2021-11,2021,1:00:13,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,1:03:15,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,1:15:17,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,1:15:17,Cooling,1
Rack 12,11/29/2021,2021-11,2021,1:18:29,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,1:21:57,Effulent Coil,1
Rack 12,11/29/2021,2021-11,2021,1:30:33,Effulent Coil,0
Rack 12,11/29/2021,2021-11,2021,1:30:50,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,1:30:50,Cooling,1
Rack 12,11/29/2021,2021-11,2021,1:34:02,Heat Ex Comp,0
Rack 12,11/29/2021,2021-11,2021,1:44:25,Heat Ex Comp,1
Rack 12,11/29/2021,2021-11,2021,1:44:25,Cooling,1
